company,address,price,sq_meter_price,area,n_rooms,floor,build_year,type
Budros,"Kowale, Glazurowa","282 574,50 z³",6 450 z³,"43,81",2,4,2022,Mieszkanie
Budros,"Kowale, Glazurowa","282 574,50 z³",6 450 z³,"43,81",2,4,2022,Mieszkanie
Budros,"Kowale, Glazurowa","282 574,50 z³",6 450 z³,"43,81",2,4,2022,Mieszkanie
Budros,"Kowale, Glazurowa","282 574,50 z³",6 450 z³,"43,81",2,4,2022,Mieszkanie
Budros,"Kowale, Glazurowa","282 574,50 z³",6 450 z³,"43,81",2,4,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",262 730 z³,6 500 z³,"40,42",2,4,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",280 384 z³,6 400 z³,"43,81",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",262 730 z³,6 500 z³,"40,42",2,4,2022,Mieszkanie
My Place,"Gdynia Oksywie, In¿. J. Œmidowicza",286 728 z³,10 400 z³,"27,57",1,2,2020,Mieszkanie
Budros,"Kowale, Glazurowa",260 709 z³,6 450 z³,"40,42",2,3,2022,Mieszkanie
Budros,"Kowale, Glazurowa",258 688 z³,6 400 z³,"40,42",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa",296 958 z³,6 450 z³,"46,04",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa",296 958 z³,6 450 z³,"46,04",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa",292 354 z³,6 350 z³,"46,04",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa",292 354 z³,6 350 z³,"46,04",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,2,2022,Mieszkanie
Baltic Hus,Gdañsk Œródmieœcie,848 276 z³,"12 135,57 z³","69,90",3,2,2022,Mieszkanie
My Place,"Gdynia Oksywie, In¿. J. Œmidowicza",324 608 z³,9 450 z³,"34,35",2,3,2020,Mieszkanie
Baltic Hus,Gdañsk Œródmieœcie,921 240 z³,"12 209,94 z³","75,45",3,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa",294 656 z³,6 400 z³,"46,04",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa",294 656 z³,6 400 z³,"46,04",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa",258 688 z³,6 400 z³,"40,42",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa",292 354 z³,6 350 z³,"46,04",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa",292 354 z³,6 350 z³,"46,04",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,1,2022,Mieszkanie
Budros,"Kowale, Glazurowa",276 003 z³,6 300 z³,"43,81",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa",276 003 z³,6 300 z³,"43,81",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa",292 354 z³,6 350 z³,"46,04",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa",292 354 z³,6 350 z³,"46,04",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa",258 688 z³,6 400 z³,"40,42",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,Parter,2022,Mieszkanie
Baltic Hus,Gdañsk Œródmieœcie,945 756 z³,"12 252,31 z³","77,19",3,2,2022,Mieszkanie
Budros,"Kowale, Glazurowa",292 354 z³,6 350 z³,"46,04",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa",290 052 z³,6 300 z³,"46,04",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa","278 193,50 z³",6 350 z³,"43,81",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa",276 003 z³,6 300 z³,"43,81",2,Parter,2022,Mieszkanie
Budros,"Kowale, Glazurowa",276 003 z³,6 300 z³,"43,81",2,Parter,2022,Mieszkanie
Lubieñska Nieruchomoœci,"Gdañsk Osowa, Zeusa",925 000 z³,"5 441,18 z³",170,5,,2020,Dom
BNG,"Gdañsk Kie³pino Górne, Franciszka Mamuszki",799 000 z³,6 089 z³,"131,21",5,,2021,Dom bliŸniak
BNG,"Gdañsk Kie³pino Górne, Franciszka Mamuszki",799 000 z³,6 089 z³,"131,21",5,,2021,Dom bliŸniak
BNG,"Gdañsk Kie³pino Górne, Franciszka Mamuszki",799 000 z³,6 089 z³,"131,21",5,,2021,Dom bliŸniak
Magic House,"Gdañsk Morena, Myœliwska",980 500 z³,"8 148,43 z³","120,33",3,3,2020,Mieszkanie
Magic House,"Gdañsk Morena, Myœliwska",649 000 z³,"8 390,43 z³","77,35",3,3,2020,Mieszkanie
Take Home biuro Developera,"Reda, D³uga",340 474 z³,"4 611,59 z³","73,83",3,2,2021,Mieszkanie
BNG,"Gdañsk Kie³pino Górne, Franciszka Mamuszki",799 000 z³,6 089 z³,"131,21",5,,2021,Dom bliŸniak
Take Home biuro Developera,"Gdynia Oksywie, Nasypowa",345 681 z³,"9 218,16 z³","37,50",2,Parter,2021,Mieszkanie
Take Home biuro Developera,"Gdynia Oksywie, Nasypowa",424 977 z³,"8 726,43 z³","48,70",3,2,2021,Mieszkanie
Take Home biuro Developera,"Rumia, Kosynierów",422 574 z³,5 508 z³,"76,72",4,3,2021,Mieszkanie
Take Home biuro Developera,"Gdynia, Bosmañska",320 828 z³,"9 458,37 z³","33,92",2,Parter,2021,Mieszkanie
Take Home biuro Developera,"Gdynia, Bosmañska",424 977 z³,"8 701,41 z³","48,84",3,1,2021,Mieszkanie
Take Home biuro Developera,"Rumia, Kosynierów",303 716 z³,5 994 z³,"50,67",3,3,2021,Mieszkanie
Take Home biuro Developera,"Gdynia, Bosmañska",302 423 z³,"10 286,50 z³","29,40",2,Parter,2021,Mieszkanie
Take Home biuro Developera,"Gdynia, Bosmañska",338 987 z³,"9 458,34 z³","35,84",2,1,2021,Mieszkanie
Take Home biuro Developera,"Rumia, Jeziorna",333 831 z³,5 562 z³,"60,02",3,Parter,2022,Mieszkanie
Take Home biuro Developera,"Reda, D³uga",321 155 z³,"4 674,06 z³","68,71",3,2,2021,Mieszkanie
BNG,"Gdañsk Kie³pino Górne, Franciszka Mamuszki",799 000 z³,6 089 z³,"131,21",5,,2021,Dom bliŸniak
Take Home biuro Developera,"Gdynia Oksywie, Nasypowa",302 423 z³,"10 515,40 z³","28,76",1,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",282 303 z³,6 300 z³,"44,81",3,2,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",240 912 z³,6 300 z³,"38,24",2,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",187 902 z³,6 600 z³,"28,47",1,Parter,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",311 760 z³,6 000 z³,"51,96",3,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",300 303 z³,6 100 z³,"49,23",3,Parter,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",253 008 z³,6 300 z³,"40,16",2,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",406 174 z³,5 800 z³,"70,03",4,Parter,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",190 749 z³,6 700 z³,"28,47",1,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",220 229 z³,6 700 z³,"32,87",1,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",406 174 z³,5 800 z³,"70,03",4,Parter,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",218 860 z³,6 200 z³,"35,30",2,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",394 860 z³,6 000 z³,"65,81",4,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",282 303 z³,6 300 z³,"44,81",3,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",236 864 z³,6 400 z³,"37,01",2,1,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",325 149 z³,5 900 z³,"55,11",3,Parter,2021,Mieszkanie
Take Home biuro Developera,"Pruszcz Gdañski, W³adys³awa Sikorskiego",249 728 z³,6 400 z³,"39,02",2,Parter,2021,Mieszkanie
Take Home biuro Developera,"Gdañsk Morena, Myœliwska",980 500 z³,"8 148,43 z³","120,33",4,3,2020,Mieszkanie
Take Home biuro Developera,"Rumia, Jeziorna",304 116 z³,5 724 z³,"53,13",3,3,2021,Mieszkanie
Take Home biuro Developera,Gdynia Oksywie,465 034 z³,7 850 z³,"59,24",4,2,2020,Mieszkanie
Magic House,"Gdañsk Szadó³ki, Potêgowska",450 000 z³,"6 589,54 z³","68,29",2,3,2020,Mieszkanie
Take Home biuro Developera,"Rumia, Apolinarego Formeli",433 028 z³,5 800 z³,"74,66",4,4,2020,Mieszkanie
Take Home biuro Developera,"Gdynia Oksywie, Nasypowa",460 195 z³,7 750 z³,"59,38",4,1,2020,Mieszkanie
Take Home biuro Developera,"Rumia, Kosynierów",364 143 z³,"5 292,01 z³","68,81",3,1,2021,Mieszkanie
Avera Development,"Sopot, £okietka",2 450 000 z³,"15 026,99 z³","163,04",7,Parter,2021,Lokal us³ugowy
Take Home biuro Developera,Reda,308 902 z³,"5 670,01 z³","54,48",3,3,2022,Mieszkanie
Take Home biuro Developera,Gdynia Ob³u¿e,311 600 z³,9 500 z³,"32,80",2,3,2021,Mieszkanie
Take Home biuro Developera,"Rumia, Apolinarego Formeli",339 184 z³,5 800 z³,"58,48",3,2,2020,Mieszkanie
Take Home biuro Developera,"Rumia, Jeziorna",235 671 z³,5 832 z³,"40,41",2,2,2022,Mieszkanie
Baltic Hus,Gdañsk Œródmieœcie,638 163 z³,12 900 z³,"49,47",2,1,,Mieszkanie
Magic House,"Bojano, Mieszka I",620 000 z³,"3 268,84 z³","189,67",5,,2021,Dom bliŸniak
Baltic Hus,Gdañsk Œródmieœcie,606 945 z³,12 900 z³,"47,05",2,1,,Mieszkanie
Partner Nieruchomoœci,PrzyjaŸñ,450 000 z³,2 744 z³,164,5,,2020,Dom bliŸniak
Baltic Hus,Gdañsk Œródmieœcie,708 750 z³,"12 375,59 z³","57,27",3,2,,Mieszkanie
Baltic Hus,Gdañsk Œródmieœcie,487 485 z³,13 500 z³,"36,11",1,1,,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",615 030 z³,9 500 z³,"64,74",3,1,,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",549 432 z³,11 700 z³,"46,96",2,1,,Mieszkanie
Avera Development,"Sopot, £okietka",1 650 000 z³,"13 383,08 z³","123,29",4,2,2021,Mieszkanie
Avera Development,"Sopot, £okietka",1 650 000 z³,"16 859,10 z³","97,87",5,1,2021,Mieszkanie
My Place,"Gdañsk Stare Przedmieœcie, Wilcza",721 475 z³,10 393 z³,"69,42",1,3,2020,Mieszkanie
My Place,"Gdañsk Stare Przedmieœcie, Wilcza",575 622 z³,10 181 z³,"56,54",2,3,2020,Mieszkanie
InVilla Nieruchomoœci,"Gdañsk Morena, Myœliwska",980 500 z³,"8 148,43 z³","120,33",3,4,2020,Mieszkanie
Partner House,"Gdañsk Morena, Myœliwska",649 000 z³,"8 401,29 z³","77,25",3,3,2020,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Wrzeszcz, Adama Mickiewicza","448 223,84 z³",11 588 z³,"38,68",1,2,,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",1 010 568 z³,12 300 z³,"82,16",4,Parter,,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",502 800 z³,12 000 z³,"41,90",2,3,,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",976 743 z³,12 300 z³,"79,41",4,Parter,,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",649 230 z³,9 500 z³,"68,34",3,1,,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Wrzeszcz, Adama Mickiewicza",457 170 z³,12 250 z³,"37,32",2,1,,Mieszkanie
Space Nieruchomoœci,Gdynia Red³owo,2 258 474 z³,"21 417,49 z³","105,45",4,7,2020,Mieszkanie
Space Nieruchomoœci,Gdañsk £ostowice,"414 468,54 z³",6 582 z³,"62,97",3,1,2022,Mieszkanie
Space Nieruchomoœci,Gdynia Pogórze,322 560 z³,7 000 z³,"46,08",2,Parter,2022,Mieszkanie
Space Nieruchomoœci,Gdañsk £ostowice,331 125 z³,7 500 z³,"44,15",2,1,2022,Mieszkanie
Space Nieruchomoœci,Gdynia Red³owo,847 770 z³,12 528 z³,"67,67",3,6,2021,Mieszkanie
Entre Nieruchomoœci,"Lubiszewo Tczewskie, Leœna",565 000 z³,3 139 z³,180,5,,2020,Dom bliŸniak
Alter Investment,"Gdañsk Wrzeszcz, Partyzantów","183 088,30 z³",13 870 z³,"13,20",1,Parter,2022,Mieszkanie
Dom & House,"Gdañsk Osowa, Perseusza",869 000 z³,6 995 z³,"124,24",4,,2021,Dom bliŸniak
Dom & House,"Gdañsk Osowa, Perseusza",929 000 z³,7 477 z³,"124,24",4,,2021,Dom bliŸniak
Rêdziñska & Leman Nieruchomoœci,Miszewko,999 000 z³,6 091 z³,164,4,,,Dom wolnostoj¹cy
Dom & House,"Gdañsk Osowa, Perseusza",869 000 z³,6 995 z³,"124,24",4,,2021,Dom bliŸniak
Dom & House,"Gdañsk Osowa, Perseusza",869 000 z³,6 995 z³,"124,24",4,,2021,Dom bliŸniak
Dom & House,"Gdañsk Osowa, Perseusza",929 000 z³,7 477 z³,"124,24",4,,2021,Dom bliŸniak
Avera Development,"Sopot, £okietka",1 750 000 z³,"13 537,56 z³","129,27",5,2,2021,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",502 151 z³,"6 689,99 z³","75,06",4,3,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",403 029 z³,6 490 z³,"62,10",3,Parter,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",403 808 z³,6 490 z³,"62,22",3,Parter,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",314 752 z³,"7 690,01 z³","40,93",2,3,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",408 358 z³,"6 790,12 z³","60,14",3,3,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",495 700 z³,6 590 z³,"75,22",4,1,2022,Mieszkanie
InVilla Nieruchomoœci,"Gdañsk Morena, Myœliwska",649 000 z³,"8 401,29 z³","77,25",3,3,2020,Mieszkanie
InVilla Nieruchomoœci,"Gdañsk Morena, Myœliwska",649 000 z³,8 401 z³,"77,25",3,3,2020,Mieszkanie
Prooferty Nieruchomoœci,Czaple,599 000 z³,3 987 z³,"150,24",5,,2020,Dom bliŸniak
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",439 000 z³,13 470 z³,"32,59",1,3,,Mieszkanie
DeKa Invest,"Wejherowo, Odrêbna",540 000 z³,"3 698,63 z³",146,5,Parter,2020,Mieszkanie
Lokalna Gie³da Nieruchomoœci,"Reda, Kazimierska",509 000 z³,"4 801,89 z³",106,5,,2020,Dom szeregowy
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",1 990 250 z³,12 500 z³,"159,22",4,3,,Mieszkanie
Lokalna Gie³da Nieruchomoœci,"Reda, Bratkowa",410 000 z³,4 100 z³,100,4,,2020,Dom szeregowy
Lokalna Gie³da Nieruchomoœci,"Reda, Bratkowa",435 000 z³,"4 873,40 z³","89,26",4,,2020,Dom szeregowy
Lokalna Gie³da Nieruchomoœci,"Reda, Kazimierska",495 000 z³,"4 669,81 z³",106,5,,2020,Dom szeregowy
Andrzejczyk Nieruchomoœci,"Banino Nad Dolin¹, Nad Dolin¹",599 000 z³,"3 757,13 z³","159,43",5,,2020,Dom bliŸniak
DeKa Invest,"Wejherowo, Odrêbna",560 000 z³,"5 238,54 z³","106,90",4,1,2020,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Gdañsk Suchanino, Powstañców Warszawskich",1 194 360 z³,12 000 z³,"99,53",4,1,,Mieszkanie
Prestige Apartments,"Gdañsk Przymorze, D¹browszczaków",815 785 z³,12 057 z³,"67,66",3,2,,Mieszkanie
Home4.pl Nieruchomoœci,Reda,516 076 z³,5 724 z³,"90,16",4,12,2021,Mieszkanie
Dom & House,"Gdañsk Osowa, Perseusza",890 000 z³,6 630 z³,"134,24",5,,2021,Dom bliŸniak
City House,"Gdañsk, Olchowa",990 000 z³,"6 690,09 z³","147,98",4,,2022,Dom szeregowy
City House,"Gdañsk, Olchowa",990 000 z³,"6 690,09 z³","147,98",4,,2022,Dom szeregowy
Dom & House,"Gdañsk Osowa, Perseusza",890 000 z³,6 630 z³,"134,24",5,,2021,Dom bliŸniak
City House,"Gdañsk, Olchowa",990 000 z³,"6 690,09 z³","147,98",4,,2022,Dom szeregowy
City House,"Gdañsk, Olchowa",1 900 000 z³,"8 650,13 z³","219,65",5,,2020,Dom wolnostoj¹cy
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",495 700 z³,6 590 z³,"75,22",4,2,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",310 127 z³,"7 589,99 z³","40,86",2,1,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",390 309 z³,"6 490,01 z³","60,14",3,Parter,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",503 222 z³,6 690 z³,"75,22",4,3,2022,Mieszkanie
Rutkowski Development,"Gdañsk Jasieñ, Guderskiego",310 659 z³,"7 590,01 z³","40,93",2,1,2022,Mieszkanie
My Place,"Gdynia Oksywie, In¿. J. Œmidowicza",315 341 z³,9 550 z³,"33,02",2,3,2020,Mieszkanie
My Place,"Gdynia Oksywie, In¿. J. Œmidowicza",339 218 z³,9 350 z³,"36,28",2,1,2020,Mieszkanie
My Place,"Gdynia Oksywie, In¿. J. Œmidowicza",488 153 z³,8 250 z³,"59,17",4,2,2020,Mieszkanie
Lokalna Gie³da Nieruchomoœci,"Reda, Pasierba",387 000 z³,"4 598,38 z³","84,16",4,2,2020,Mieszkanie
Lokalna Gie³da Nieruchomoœci,"Reda, Pasierba",365 000 z³,"4 895,39 z³","74,56",4,2,2020,Mieszkanie
Lokalna Gie³da Nieruchomoœci,"Reda, Pasierba",399 000 z³,"4 578,31 z³","87,15",4,2,2020,Mieszkanie
,Rumia,400 000 z³,"5 063,29 z³",79,4,1,2020,Mieszkanie
Lokalna Gie³da Nieruchomoœci,"Reda, Pasierba",399 000 z³,"4 576,21 z³","87,19",4,2,2020,Mieszkanie
,"Gdañsk Kie³pino Górne, Wiosenna",785 000 z³,"6 539,49 z³","120,04",5,,2020,Dom bliŸniak
Grupa Rapid,"Gdañsk Morena, Myœliwska",744 500 z³,9 831 z³,"75,73",3,3,2020,Mieszkanie
Grupa Rapid,"Gdañsk Szadó³ki, Potêgowska",460 000 z³,6 813 z³,"67,52",2,3,2020,Mieszkanie
Grupa Rapid,"Gdañsk Szadó³ki, Potêgowska",491 000 z³,6 410 z³,"76,60",4,1,,Mieszkanie
Grupa Rapid,"Gdañsk £ostowice, Pastelowa",549 900 z³,5 209 z³,"105,57",3,3,2021,Mieszkanie
Grupa Rapid,"Gdañsk £ostowice, Pastelowa",549 900 z³,5 209 z³,"105,57",3,3,2021,Mieszkanie
Pepper House,"Gdynia Wielki Kack, Bieszczadzka",280 000 z³,8 811 z³,"31,78",1,1,2020,Mieszkanie
Dekpol,"Gdañsk Morena, Myœliwska",655 000 z³,8 786 z³,"74,55",3,3,2019,Mieszkanie
Dom & House,"Gdañsk Siedlce, Powstañców Warszawskich",977 000 z³,12 303 z³,"79,41",4,Parter,,Mieszkanie
Nowodworski Estates,"Gdañsk D³ugie Ogrody, Œw. Barbary",610 000 z³,11 509 z³,53,2,1,2019,Mieszkanie
Dekpol,Gdañsk,1 410 000 z³,17 524 z³,"80,46",4,2,,Mieszkanie
Dom & House,"Gdañsk Siedlce, Legnicka",615 000 z³,9 500 z³,"64,74",3,1,,Mieszkanie
Pepper House,"Reda, D³uga",355 000 z³,4 567 z³,"77,73",4,1,2020,Mieszkanie
GR Nieruchomoœci,Gdañsk Zakoniczyn,361 488 z³,6 800 z³,"53,16",2,2,2019,Mieszkanie
Dom & House,"Gdañsk Siedlce, Legnicka",497 585 z³,10 900 z³,"45,65",2,1,,Mieszkanie
Dom & House,"Gdañsk Siedlce, Powstañców Warszawskich",497 585 z³,10 900 z³,"45,65",2,1,,Mieszkanie
IDEA Nieruchomoœci,"Gdañsk Przymorze, Krynicka",735 240 z³,11 000 z³,"66,84",3,5,2020,Mieszkanie
InVilla Nieruchomoœci,"Gdañsk M³ode Miasto, Wa³owa","359 493,67 z³",12 649 z³,"28,42",1,2,2020,Mieszkanie
InVilla Nieruchomoœci,"Gdañsk M³ode Miasto, Wa³owa","374 321,87 z³",11 749 z³,"31,86",1,2,2021,Mieszkanie
Inpro,"Gdañsk Kokoszki, Nowatorów","380 751,84 z³",6 804 z³,"55,96",3,,2021,Mieszkanie
Inpro,"Rumia Rumia, Ul. Jeziorna","295 740,72 z³",5 832 z³,"50,71",2,2,2021,Mieszkanie
Home4.pl Nieruchomoœci,Reda,816 329 z³,7 575 z³,"107,77",4,16,2021,Mieszkanie
Prestige Apartments,"Gdynia Ma³y Kack, Olkuska",579 015 z³,8 690 z³,"66,63",3,Parter,2021,Mieszkanie
Home4.pl Nieruchomoœci,Gdañsk Stare Przedmieœcie,"573 085,04 z³",15 161 z³,"37,80",2,4,2020,Mieszkanie
Ex Novo,"Gdañsk Œw. Wojciech, Borkowska","334 222,20 z³",7 020 z³,"47,61",2,3,2021,Mieszkanie
Ex Novo,"Pruszcz Gdañski, Gen. W³adys³awa Sikorskiego",241 924 z³,6 200 z³,"39,02",2,Parter,2021,Mieszkanie
Tyszkiewicz - Nieruchomoœci,"Chojnice, M³odzie¿owa",2 300 z³,"31,94 z³",72,1,Parter,2019,Lokal us³ugowy
,"Gdynia Oksywie, Nasypowa",440 600 z³,7 343 z³,60,2,2,2021,Mieszkanie
Take Home biuro Developera,"Reda, Morska",281 382 z³,5 454 z³,"51,59",2,3,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",281 382 z³,"5 164,87 z³","54,48",3,3,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",342 468 z³,6 480 z³,"52,85",3,3,2022,Mieszkanie
Take Home biuro Developera,"Reda, Obwodowa",249 224 z³,6 588 z³,"37,83",3,2,2024,Mieszkanie
Take Home biuro Developera,"Reda, Morska",345 000 z³,5 953 z³,"57,95",3,2,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",288 027 z³,"6 587,99 z³","43,72",2,4,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",407 867 z³,"5 507,99 z³","74,05",3,1,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",397 595 z³,6 048 z³,"65,74",3,7,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",342 468 z³,6 480 z³,"52,85",3,3,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",335 722 z³,"5 561,99 z³","60,36",3,2,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",308 902 z³,5 670 z³,"54,48",3,3,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",445 983 z³,5 508 z³,"80,97",3,2,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",522 612 z³,"6 454,39 z³","80,97",3,10,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",365 646 z³,5 562 z³,"65,74",3,2,2022,Mieszkanie
Take Home biuro Developera,"Reda, Morska",327 106 z³,6 189 z³,"52,85",1,10,2022,Mieszkanie
Pepper House,"Rumia, Gdañska","353 019,24 z³",6 132 z³,"57,57",3,3,2021,Mieszkanie
Pepper House,"Rumia, Gdañska","297 626,58 z³",6 287 z³,"47,34",2,3,2021,Mieszkanie
Magic House,"Gdañsk £ostowice, Pastelowa","509 166,67 z³","4 823,02 z³","105,57",3,3,2021,Mieszkanie
